2008-12-27T21:31:00.000Z	cubevanbaby		hey hey question for you all. I'm using xfce and thunbar and feh. I am now able to right click and set a wallpaper which is awesome. I wanted to try getting it to work at startup and added the following to my autostarted programs eval `cat $HOME/.fehbg` & but it doesn't seem to work. Then I tried using another feh command where I specified a filename but I can;t remember off the top. didn't work though. LOL any
2008-12-27T21:31:00.000Z	cubevanbaby		one have any other ideas?
2008-12-27T21:32:00.000Z	onetinsoldier	cubevanbaby	try making a file called .xsession. start it at the top with   #! /bin/bash
2008-12-27T21:32:00.000Z	onetinsoldier	cubevanbaby	then put your feh command in it next. let me know if that works ok
2008-12-27T21:33:00.000Z	onetinsoldier	cubevanbaby	you're welcome, i just hope that works ok for you. i'm pretty sure it will though
2008-12-27T21:40:00.000Z	onetinsoldier	cubevanbaby	hmmm, does sound weird. do you already have a file in your home dir named .xsession?
2008-12-27T21:45:00.000Z	onetinsoldier	cubevanbaby	oh, look at the permissions of that file. make sure that you do have write permission to it
2008-12-27T21:46:00.000Z	cubevanbaby	onetinsoldier	argh you're right I don't apparently
2008-12-27T21:46:00.000Z	onetinsoldier	cubevanbaby	ok, roger
2008-12-27T21:47:00.000Z	onetinsoldier	cubevanbaby	who is the owner of the file? show me the output of  ls -l .xsession
2008-12-27T21:48:00.000Z	cubevanbaby	onetinsoldier	crap I think it belongs to the other user. hold on -_-' lol
2008-12-27T21:49:00.000Z	onetinsoldier	cubevanbaby	in your home dir? i don't know why it would....
2008-12-27T21:50:00.000Z	cubevanbaby	onetinsoldier	-rw-r--r-- 2 root root 23 2008-07-27 17:50 .xsession
2008-12-27T21:51:00.000Z	onetinsoldier	cubevanbaby	have you ever started X Windows as the root user somehow?
2008-12-27T21:52:00.000Z	cubevanbaby	onetinsoldier	not that I know of... :-/
2008-12-27T21:52:00.000Z	onetinsoldier	cubevanbaby	ok, hang on
2008-12-27T21:57:00.000Z	onetinsoldier	cubevanbaby	ok, if your username in you system is cubevanbaby, then do the following command --> sudo chown cubevanbaby.cubevanbaby .xsession
2008-12-27T21:59:00.000Z	onetinsoldier	cubevanbaby	ok, cool. you're welcome. :-) good luck
2008-12-27T22:49:00.000Z	cubevanbaby	onetinsoldier	so... I may have done something majorly wrong with editing .xsession now it just keeps bringing me back to the login screen over and over agian :-/
2008-12-27T23:09:00.000Z	onetinsoldier	cubevanbaby	have you received help for the .xsession problem?
2008-12-27T23:09:00.000Z	onetinsoldier	cubevanbaby	i was away....
