2011-06-29T12:22:00.000Z	Firefishe		I use kdm, but I get ya
2011-06-29T12:23:00.000Z	Firefishe		Also, I just logged in to my wife's side.  It works normally, so this is my own desktop-specific bug.
2011-06-29T12:25:00.000Z	hdon	Firefishe	wait
2011-06-29T12:09:00.000Z	hdon	Firefishe	do you want to keep your old setup?
2011-06-29T12:10:00.000Z	Firefishe	hdon	 no, it's not that important.
2011-06-29T12:10:00.000Z	hdon	Firefishe	easy thing to do then is blow away config files in your home dir. with .gnome though there might be more in there than just desktop setup stuff
2011-06-29T12:12:00.000Z	Firefishe	hdon	 this is on the kde desktop, just to let you know.
2011-06-29T12:13:00.000Z	Firefishe	hdon	I just checked .gnome, and it's got something I want to keep, although that's not the chief configuration file for this box.  It's actually .gnome2/
2011-06-29T12:15:00.000Z	hdon	Firefishe	i recommend not removing them, but just renaming them to something else in case you decide you want something in them later
2011-06-29T12:15:00.000Z	hdon	Firefishe	sorry, said Fireblasto meant Firefishe
2011-06-29T12:17:00.000Z	Firefishe	hdon	I used the gui hardware installer.  It just started doing this tonight.  Everything's been working without a hitch.
2011-06-29T12:17:00.000Z	Firefishe	hdon	 it's just that one thing, all other dialogs are fine.  gtk-sudo, etc.
2011-06-29T12:18:00.000Z	hdon	Firefishe	sorry, what is this dialogue you're having a problem with?
2011-06-29T12:19:00.000Z	Firefishe	hdon	 When I use the kde desktop lock-screen system, it locks it okay.  It displays a black screen, and when you move the mouse or touch the trackpad, a login dialog box usually appears, with a text-input box in it.  All I'm getting is a blank rectangle with nothing in it.
2011-06-29T12:19:00.000Z	Firefishe	hdon	some type of visual artifacting
2011-06-29T12:20:00.000Z	hdon	Firefishe	what a horrible bug :(
2011-06-29T12:20:00.000Z	Firefishe	hdon	 Well, it's probably something particular to my setup, and not a bug, per se.  I think it's a compiz/kwin rendering issue.
2011-06-29T12:22:00.000Z	hdon	Firefishe	still a bug ;) but i understand your methodology. are you able to access other vts? i recommend renaming all everything matching ~/.* and then putting them back until you encounter the bug again. you can use sudo /etc/init.d/gdm restart if you are unable to utilize the broken/badly-rendered unlock dialog
2011-06-29T12:23:00.000Z	Firefishe	hdon	So, ideally, I just need to start with a tabula rasa.  So how do I completely set up my kde desktop to default parameters?
2011-06-29T12:24:00.000Z	hdon	Firefishe	easy way is probably to mv ~/.kde ~/.kde-backup or something like that
2011-06-29T12:25:00.000Z	Firefishe	hdon	bronaugh, I need to reboot....brb.
2011-06-29T12:25:00.000Z	hdon	Firefishe	are you sure you don't need to just /etc/init.d/gdm restart ?
2011-06-29T12:46:00.000Z	Firefishe	hdon	flux is a great wm. :)
2011-06-29T12:46:00.000Z	hdon	Firefishe	i wrote a bunch of patches for it but never submitted them :(
2011-06-29T12:46:00.000Z	Firefishe	hdon	 Well, is the project still going?
2011-06-29T12:46:00.000Z	hdon	Firefishe	dunno
2011-06-29T12:46:00.000Z	Firefishe	hdon	Do they work on your system?
2011-06-29T12:46:00.000Z	hdon	Firefishe	fluxbox?
