2011-10-23T21:50:00.000Z	profileskip		hi
2011-10-23T21:51:00.000Z	profileskip		I just installed jolicloud and love it
2011-10-23T21:51:00.000Z	ActionParsnip	profileskip	its not supported here
2011-10-23T21:52:00.000Z	ActionParsnip	profileskip	yes, but jolicloud isn't
2011-10-23T21:54:00.000Z	ActionParsnip	profileskip	if you are installing jolicloud then you are not supported here
2011-10-23T21:54:00.000Z	profileskip	ActionParsnip	it is a ubuntu problem
2011-10-23T21:54:00.000Z	ActionParsnip	profileskip	what is the output of:   cat /etc/lsb-release    please
2011-10-23T21:55:00.000Z	profileskip	ActionParsnip	how would I get to that I turn on pc and it goes to load screen and hangs
2011-10-23T21:55:00.000Z	ActionParsnip	profileskip	on the liveCD?
2011-10-23T21:56:00.000Z	ActionParsnip	profileskip	what does it say please
2011-10-23T21:57:00.000Z	profileskip	ActionParsnip	jolicloud
2011-10-23T21:57:00.000Z	ActionParsnip	profileskip	and that isn't ubuntu
2011-10-23T21:57:00.000Z	ActionParsnip	profileskip	so its not supported here
2011-10-23T21:58:00.000Z	ActionParsnip	profileskip	none of te spinoff OSes "Based" on ubuntu are suported here
2011-10-23T21:58:00.000Z	ActionParsnip	profileskip	yes maybe, but its not ubuntu, as I said, none of the dumb spinoff OSes are supported here.Only canonical releases are supported here
2011-10-23T21:59:00.000Z	ActionParsnip	profileskip	what does that have to do with this channel?
